api_data_id,Clean_Title,Title_Counts,Clean_Title_Prompt,is_original,Clean_Title_Char_Len,Content_Type_Prompt,content_type
api-181-No-Series,icarly 2007,5,Is title 'icarly 2007' original Netflix content?,No,11,"Is Netflix title 'icarly 2007' a Series, Movie, or Documentary?",Series
api-182-No-Series,kims convenience,5,Is title 'kims convenience' original Netflix content?,No,16,"Is Netflix title 'kims convenience' a Series, Movie, or Documentary?",Series
api-183-No-Movie,trauma 2010,5,Is title 'trauma 2010' original Netflix content?,No,11,"Is Netflix title 'trauma 2010' a Series, Movie, or Documentary?",Movie
api-184-No-Series,lego friends,5,Is title 'lego friends' original Netflix content?,No,12,"Is Netflix title 'lego friends' a Series, Movie, or Documentary?",Series
api-185-No-Series,gomorrah,5,Is title 'gomorrah' original Netflix content?,No,8,"Is Netflix title 'gomorrah' a Series, Movie, or Documentary?",Series
api-186-No-Movie,nina,5,Is title 'nina' original Netflix content?,No,4,"Is Netflix title 'nina' a Series, Movie, or Documentary?",Movie
api-187-Yes-Series,rita,5,Is title 'rita' original Netflix content?,Yes,4,"Is Netflix title 'rita' a Series, Movie, or Documentary?",Series
api-188-No-Series,ride on time,5,Is title 'ride on time' original Netflix content?,No,12,"Is Netflix title 'ride on time' a Series, Movie, or Documentary?",Series
api-189-Yes-Series,meateater,5,Is title 'meateater' original Netflix content?,Yes,9,"Is Netflix title 'meateater' a Series, Movie, or Documentary?",Series
api-190-No-Series,arrested development,5,Is title 'arrested development' original Netflix content?,No,20,"Is Netflix title 'arrested development' a Series, Movie, or Documentary?",Series
api-191-Yes-Series,aggretsuko,5,Is title 'aggretsuko' original Netflix content?,Yes,10,"Is Netflix title 'aggretsuko' a Series, Movie, or Documentary?",Series
api-192-No-Series,the great british baking show holidays,5,Is title 'the great british baking show holidays' original Netflix content?,No,38,"Is Netflix title 'the great british baking show holidays' a Series, Movie, or Documentary?",Series
api-193-No-Series,dynasty,5,Is title 'dynasty' original Netflix content?,No,7,"Is Netflix title 'dynasty' a Series, Movie, or Documentary?",Series
api-194-No-Series,henry danger,5,Is title 'henry danger' original Netflix content?,No,12,"Is Netflix title 'henry danger' a Series, Movie, or Documentary?",Series
api-195-Yes-Series,fuller house,5,Is title 'fuller house' original Netflix content?,Yes,12,"Is Netflix title 'fuller house' a Series, Movie, or Documentary?",Series
api-196-No-Series,miraculous tales of ladybug  cat noir,5,Is title 'miraculous tales of ladybug  cat noir' original Netflix content?,No,37,"Is Netflix title 'miraculous tales of ladybug  cat noir' a Series, Movie, or Documentary?",Series
api-197-No-Series,dora the explorer,5,Is title 'dora the explorer' original Netflix content?,No,17,"Is Netflix title 'dora the explorer' a Series, Movie, or Documentary?",Series
api-198-No-Series,all american,5,Is title 'all american' original Netflix content?,No,12,"Is Netflix title 'all american' a Series, Movie, or Documentary?",Series
api-199-No-Series,seora acero,5,Is title 'seora acero' original Netflix content?,No,11,"Is Netflix title 'seora acero' a Series, Movie, or Documentary?",Series
api-200-No-Series,line of duty,5,Is title 'line of duty' original Netflix content?,No,12,"Is Netflix title 'line of duty' a Series, Movie, or Documentary?",Series
api-201-No-Series,horrid henry,5,Is title 'horrid henry' original Netflix content?,No,12,"Is Netflix title 'horrid henry' a Series, Movie, or Documentary?",Series
api-202-No-Series,the great canadian baking show,5,Is title 'the great canadian baking show' original Netflix content?,No,30,"Is Netflix title 'the great canadian baking show' a Series, Movie, or Documentary?",Series
api-203-Yes-Series,eastsiders,4,Is title 'eastsiders' original Netflix content?,Yes,10,"Is Netflix title 'eastsiders' a Series, Movie, or Documentary?",Series
api-204-No-Series,lego city adventures,4,Is title 'lego city adventures' original Netflix content?,No,20,"Is Netflix title 'lego city adventures' a Series, Movie, or Documentary?",Series
api-205-No-Series,the bold type,4,Is title 'the bold type' original Netflix content?,No,13,"Is Netflix title 'the bold type' a Series, Movie, or Documentary?",Series
api-206-Yes-Series,greenhouse academy,4,Is title 'greenhouse academy' original Netflix content?,Yes,18,"Is Netflix title 'greenhouse academy' a Series, Movie, or Documentary?",Series
api-207-Yes-Series,chip and potato,4,Is title 'chip and potato' original Netflix content?,Yes,15,"Is Netflix title 'chip and potato' a Series, Movie, or Documentary?",Series
api-208-Yes-Series,love is blind,4,Is title 'love is blind' original Netflix content?,Yes,13,"Is Netflix title 'love is blind' a Series, Movie, or Documentary?",Series
api-209-No-Series,half  half,4,Is title 'half  half' original Netflix content?,No,10,"Is Netflix title 'half  half' a Series, Movie, or Documentary?",Series
api-210-No-Series,last tango in halifax,4,Is title 'last tango in halifax' original Netflix content?,No,21,"Is Netflix title 'last tango in halifax' a Series, Movie, or Documentary?",Series
api-211-Yes-Series,harvey girls forever,4,Is title 'harvey girls forever' original Netflix content?,Yes,20,"Is Netflix title 'harvey girls forever' a Series, Movie, or Documentary?",Series
api-212-Yes-Series,little things,4,Is title 'little things' original Netflix content?,Yes,13,"Is Netflix title 'little things' a Series, Movie, or Documentary?",Series
api-213-Yes-Series,i am a killer,4,Is title 'i am a killer' original Netflix content?,Yes,13,"Is Netflix title 'i am a killer' a Series, Movie, or Documentary?",Series
api-214-No-Series,the secret life of us,4,Is title 'the secret life of us' original Netflix content?,No,21,"Is Netflix title 'the secret life of us' a Series, Movie, or Documentary?",Series
api-215-No-Series,mtv shuga naija,4,Is title 'mtv shuga naija' original Netflix content?,No,15,"Is Netflix title 'mtv shuga naija' a Series, Movie, or Documentary?",Series
api-216-No-Series,killing eve,4,Is title 'killing eve' original Netflix content?,No,11,"Is Netflix title 'killing eve' a Series, Movie, or Documentary?",Series
api-217-No-Series,married at first sight,4,Is title 'married at first sight' original Netflix content?,No,22,"Is Netflix title 'married at first sight' a Series, Movie, or Documentary?",Series
api-218-No-Series,yu yu hakusho ghost files,4,Is title 'yu yu hakusho ghost files' original Netflix content?,No,25,"Is Netflix title 'yu yu hakusho ghost files' a Series, Movie, or Documentary?",Series
api-219-No-Series,the worst witch,4,Is title 'the worst witch' original Netflix content?,No,15,"Is Netflix title 'the worst witch' a Series, Movie, or Documentary?",Series
api-220-No-Series,boruto naruto next generations,4,Is title 'boruto naruto next generations' original Netflix content?,No,30,"Is Netflix title 'boruto naruto next generations' a Series, Movie, or Documentary?",Series
api-221-No-Series,in the dark 2019,4,Is title 'in the dark 2019' original Netflix content?,No,16,"Is Netflix title 'in the dark 2019' a Series, Movie, or Documentary?",Series
api-222-No-Series,love island australia,4,Is title 'love island australia' original Netflix content?,No,21,"Is Netflix title 'love island australia' a Series, Movie, or Documentary?",Series
api-223--Series,3,4,Is title '3' original Netflix content?,,1,"Is Netflix title '3' a Series, Movie, or Documentary?",Series
api-224-No-Series,weissensee,4,Is title 'weissensee' original Netflix content?,No,10,"Is Netflix title 'weissensee' a Series, Movie, or Documentary?",Series
api-225-No-Series,life in pieces,4,Is title 'life in pieces' original Netflix content?,No,14,"Is Netflix title 'life in pieces' a Series, Movie, or Documentary?",Series
api-226-Yes-Series,on my block,4,Is title 'on my block' original Netflix content?,Yes,11,"Is Netflix title 'on my block' a Series, Movie, or Documentary?",Series
api-227-No-Series,the coroner 2019,4,Is title 'the coroner 2019' original Netflix content?,No,16,"Is Netflix title 'the coroner 2019' a Series, Movie, or Documentary?",Series
api-228-No-Series,inspector gadget,4,Is title 'inspector gadget' original Netflix content?,No,16,"Is Netflix title 'inspector gadget' a Series, Movie, or Documentary?",Series
api-229-Yes-Series,chico bon bon monkey with a tool belt,4,Is title 'chico bon bon monkey with a tool belt' original Netflix content?,Yes,37,"Is Netflix title 'chico bon bon monkey with a tool belt' a Series, Movie, or Documentary?",Series
api-230-No-Series,charmed 2018,4,Is title 'charmed 2018' original Netflix content?,No,12,"Is Netflix title 'charmed 2018' a Series, Movie, or Documentary?",Series
api-231-Yes-Series,13 reasons why,4,Is title '13 reasons why' original Netflix content?,Yes,14,"Is Netflix title '13 reasons why' a Series, Movie, or Documentary?",Series
api-232-No-Series,degrassi next class,4,Is title 'degrassi next class' original Netflix content?,No,19,"Is Netflix title 'degrassi next class' a Series, Movie, or Documentary?",Series
api-233-Yes-Series,cable girls,4,Is title 'cable girls' original Netflix content?,Yes,11,"Is Netflix title 'cable girls' a Series, Movie, or Documentary?",Series
api-234-No-Series,nicky ricky dicky  dawn,4,Is title 'nicky ricky dicky  dawn' original Netflix content?,No,23,"Is Netflix title 'nicky ricky dicky  dawn' a Series, Movie, or Documentary?",Series
api-235-Yes-Series,you,4,Is title 'you' original Netflix content?,Yes,3,"Is Netflix title 'you' a Series, Movie, or Documentary?",Series
api-236-No-Series,please like me,4,Is title 'please like me' original Netflix content?,No,14,"Is Netflix title 'please like me' a Series, Movie, or Documentary?",Series
api-237-No-Movie,open,4,Is title 'open' original Netflix content?,No,4,"Is Netflix title 'open' a Series, Movie, or Documentary?",Movie
api-238-No-Series,documentary now,4,Is title 'documentary now' original Netflix content?,No,15,"Is Netflix title 'documentary now' a Series, Movie, or Documentary?",Series
api-239-No-Series,resurrection ertugrul,4,Is title 'resurrection ertugrul' original Netflix content?,No,21,"Is Netflix title 'resurrection ertugrul' a Series, Movie, or Documentary?",Series
api-240-No-Series,lego friends girls on a mission,4,Is title 'lego friends girls on a mission' original Netflix content?,No,31,"Is Netflix title 'lego friends girls on a mission' a Series, Movie, or Documentary?",Series
api-241-No-Series,robocar poli,4,Is title 'robocar poli' original Netflix content?,No,12,"Is Netflix title 'robocar poli' a Series, Movie, or Documentary?",Series
api-242-No-Series,star trek enterprise,4,Is title 'star trek enterprise' original Netflix content?,No,20,"Is Netflix title 'star trek enterprise' a Series, Movie, or Documentary?",Series
api-243-No-Series,spongebob squarepants,4,Is title 'spongebob squarepants' original Netflix content?,No,21,"Is Netflix title 'spongebob squarepants' a Series, Movie, or Documentary?",Series
api-244-No-Series,good girls,4,Is title 'good girls' original Netflix content?,No,10,"Is Netflix title 'good girls' a Series, Movie, or Documentary?",Series
api-245-Yes-Series,club de cuervos,4,Is title 'club de cuervos' original Netflix content?,Yes,15,"Is Netflix title 'club de cuervos' a Series, Movie, or Documentary?",Series
api-246-No-Series,the sinner,4,Is title 'the sinner' original Netflix content?,No,10,"Is Netflix title 'the sinner' a Series, Movie, or Documentary?",Series
api-247-No-Series,the real housewives of beverly hills,4,Is title 'the real housewives of beverly hills' original Netflix content?,No,36,"Is Netflix title 'the real housewives of beverly hills' a Series, Movie, or Documentary?",Series
api-248-No-Series,black sails,4,Is title 'black sails' original Netflix content?,No,11,"Is Netflix title 'black sails' a Series, Movie, or Documentary?",Series
api-249-Yes-Series,virgin river,4,Is title 'virgin river' original Netflix content?,Yes,12,"Is Netflix title 'virgin river' a Series, Movie, or Documentary?",Series
api-250-No-Series,crazy exgirlfriend,4,Is title 'crazy exgirlfriend' original Netflix content?,No,18,"Is Netflix title 'crazy exgirlfriend' a Series, Movie, or Documentary?",Series
api-251-Yes-Series,hello ninja,4,Is title 'hello ninja' original Netflix content?,Yes,11,"Is Netflix title 'hello ninja' a Series, Movie, or Documentary?",Series
api-252-No-Series,kath and kim,4,Is title 'kath and kim' original Netflix content?,No,12,"Is Netflix title 'kath and kim' a Series, Movie, or Documentary?",Series
api-253-No-Series,molang,4,Is title 'molang' original Netflix content?,No,6,"Is Netflix title 'molang' a Series, Movie, or Documentary?",Series
api-254-No-Series,pirunpelto,4,Is title 'pirunpelto' original Netflix content?,No,10,"Is Netflix title 'pirunpelto' a Series, Movie, or Documentary?",Series
api-255-No-Series,new amsterdam 2018,4,Is title 'new amsterdam 2018' original Netflix content?,No,18,"Is Netflix title 'new amsterdam 2018' a Series, Movie, or Documentary?",Series
api-256-No-Series,velvet,4,Is title 'velvet' original Netflix content?,No,6,"Is Netflix title 'velvet' a Series, Movie, or Documentary?",Series
api-257-No-Series,teenage mutant ninja turtles 2012,4,Is title 'teenage mutant ninja turtles 2012' original Netflix content?,No,33,"Is Netflix title 'teenage mutant ninja turtles 2012' a Series, Movie, or Documentary?",Series
api-258-Yes-Series,the chef show,4,Is title 'the chef show' original Netflix content?,Yes,13,"Is Netflix title 'the chef show' a Series, Movie, or Documentary?",Series
api-259-No-Movie,king of golf,4,Is title 'king of golf' original Netflix content?,No,12,"Is Netflix title 'king of golf' a Series, Movie, or Documentary?",Movie
api-260-No-Series,titans,4,Is title 'titans' original Netflix content?,No,6,"Is Netflix title 'titans' a Series, Movie, or Documentary?",Series
api-261-No-Series,locked up,4,Is title 'locked up' original Netflix content?,No,9,"Is Netflix title 'locked up' a Series, Movie, or Documentary?",Series
api-262-Yes-Series,dream home makeover,4,Is title 'dream home makeover' original Netflix content?,Yes,19,"Is Netflix title 'dream home makeover' a Series, Movie, or Documentary?",Series
